Entry	Protein names	Gene names	Gene names  (primary )	Cross-reference (GeneID)	Cross-reference (Ensembl)	Length	Mass	Status
A0A023PXD9	Putative uncharacterized membrane protein YFL015W-A	YFL015W-A				105	11,665	reviewed
Q8TGU2	Uncharacterized protein YFR032C-B	YFR032C-B		1466402;		87	9,953	reviewed
P43576	Putative uncharacterized protein YFL019C	YFL019C				117	13,747	reviewed
P0CX99	UPF0479 membrane protein YFL068W	YFL068W		850476;		160	18,593	reviewed
P43591	ATP-dependent kinase YFH7 (EC 2.7.1.-) (Altered inheritance of mitochondria protein 12)	YFH7 AIM12 YFR007W	YFH7	850558;		353	39,885	reviewed
O13515	Putative uncharacterized protein YAL034C-B	YAL034C-B YAL035C-A				117	13,264	reviewed
O13511	Uncharacterized protein YAL065C	YAL065C		851232;		128	12,919	reviewed
Q8TGR8	Putative uncharacterized protein YAL037C-B	YAL037C-B YAL038C-A				324	35,789	reviewed
P39711	Putative uncharacterized protein YAL064W	YAL064W		851235;		94	11,004	reviewed
P39559	Putative uncharacterized protein YA5053W	YAR053W				98	11,143	reviewed
P0CX88	Putative uncharacterized protein YAR060C	YAR060C				111	12,860	reviewed
P39564	Uncharacterized protein YAR068W	YAR068W		851296;		161	18,011	reviewed
P19880	AP-1-like transcription factor YAP1 (Phenanthroline resistance protein PAR1) (Pleiotropic drug resistance protein PDR4)	YAP1 PAR1 PDR4 SNQ3 YML007W YM9571.12	YAP1	855005;		650	72,533	reviewed
P40017	Carnitine O-acetyltransferase YAT2 (EC 2.3.1.7)	YAT2 YER024W	YAT2	856745;		923	103,334	reviewed
Q8TGK4	Uncharacterized protein YBR298C-A	YBR298C-A		1466452;		73	8,407	reviewed
P38306	Uncharacterized protein YBR197C	YBR197C YBR1409		852496;		217	24,203	reviewed
P38177	Uncharacterized protein YBL086C	YBL086C YBL0714		852192;		466	51,997	reviewed
P38171	Putative uncharacterized protein YBL096C	YBL096C YBL0834				102	11,087	reviewed
P38220	Putative uncharacterized protein YBR027C	YBR027C YBR0311				110	12,841	reviewed
P53169	YAP1-binding protein 2 (YBP1 homolog protein 1)	YBP2 YBH1 YGL060W	YBP2	852820;		641	73,102	reviewed
P38240	Putative uncharacterized membrane protein YBR064W	YBR064W YBR0612				142	16,039	reviewed
P38081	Uncharacterized glycosyl hydrolase YBR056W (EC 3.2.1.-)	YBR056W YBR0510		852346;		501	57,822	reviewed
P38267	Putative uncharacterized membrane protein YBR113W	YBR113W YBR0908E				160	18,098	reviewed
P34215	Putative uncharacterized protein YBR144C	YBR144C YBR1121				104	12,318	reviewed
Q8J0M4	UPF0357 protein YCL012C	YCL012C YCL011C-A		2746859;		134	15,588	reviewed
P25577	Uncharacterized protein YCL049C	YCL049C YCL49C		850308;		312	35,652	reviewed
P25347	Putative uncharacterized protein YCR001W	YCR001W YCR021 YCR1W				104	12,514	reviewed
P25354	DUP240 protein YCR007C	YCR007C YCR045 YCR7C		850364;		239	27,564	reviewed
P25352	Putative uncharacterized protein YCR025C	YCR025C YCR244 YCR25C				136	16,064	reviewed
P25361	Uncharacterized protein YCR043C	YCR043C YCR43C YCR725		850410;		127	14,779	reviewed
P25630	Uncharacterized protein YCR050C	YCR050C YCR50C		850417;		102	11,717	reviewed
P25631	Ankyrin repeat-containing protein YCR051W	YCR051W YCR51W		850418;		222	24,694	reviewed
Q3E7Z7	Uncharacterized protein YDR003W-A	YDR003W-A		1466432;		40	4,843	reviewed
Q12352	Putative uncharacterized protein YDL041W	YDL041W D2717				117	11,971	reviewed
Q07435	Putative uncharacterized protein YDL068W	YDL068W				109	12,165	reviewed
Q03193	Uncharacterized membrane protein YDR090C	YDR090C		851664;		310	34,631	reviewed
Q12047	Putative uncharacterized protein YDL158C	YDL158C				102	11,987	reviewed
P0C2I3	Transposon Ty1-DR6 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	TY1B-DR6 YDRWTy1-5 POL YDR365W-B D9481.12	TY1B-DR6	851971;		1755	198,659	reviewed
P48569	Uncharacterized protein YDL183C	YDL183C D1293		851345;		320	37,047	reviewed
Q03482	Cysteine-rich and transmembrane domain-containing protein YDR210W	YDR210W YD8142.07		851790;		75	8,571	reviewed
Q07649	Putative uncharacterized protein YDL221W	YDL221W				183	20,261	reviewed
A0A023PZA9	Putative uncharacterized protein YDR230W	YDR230W				115	12,904	reviewed
Q07738	Uncharacterized protein YDL241W	YDL241W		851356;		123	13,494	reviewed
P87282	Putative uncharacterized protein YDR271C	YDR271C				123	13,616	reviewed
Q03788	Putative uncharacterized protein YDR250C	YDR250C				91	10,499	reviewed
Q05503	Putative uncharacterized protein YDR340W	YDR340W				100	11,544	reviewed
P0C289	Putative uncharacterized protein YDR034C-A	YDR034C-A		851602;		58	6,508	reviewed
P87269	Putative uncharacterized protein YDR433W	YDR433W				146	15,602	reviewed
Q03418	Putative uncharacterized protein YDR491C	YDR491C				163	18,825	reviewed
Q04434	Putative uncharacterized protein YDR535C	YDR535C				166	18,557	reviewed
A0A023PYD3	Putative uncharacterized protein YDR094W	YDR094W				111	12,867	reviewed
P0C5M7	Putative uncharacterized protein YEL050W-A	YEL050W-A smORF167				63	7,510	reviewed
P89888	Putative uncharacterized protein YEL075W-A	YEL075W-A YEL076W-C				203	22,796	reviewed
Q3E7A2	Uncharacterized protein YER078W-A	YER078W-A		1466536;		54	6,263	reviewed
A0A023PXD5	Putative uncharacterized membrane protein YER147C-A	YER147C-A				136	14,885	reviewed
A0A023PZH1	Putative uncharacterized membrane protein YER165C-A	YER165C-A				118	13,421	reviewed
P40101	Uncharacterized protein YER186C	YER186C		856935;		306	35,911	reviewed
P40103	Putative uncharacterized protein YER188W	YER188W				239	27,312	reviewed
P39953	Mitochondrial nicotinamide adenine dinucleotide transporter 2 (Mitochondrial NAD(+) transporter 2)	YEA6 NDT2 YEL006W	YEA6	856712;		335	36,961	reviewed
P32616	Uncharacterized protein YEL045C	YEL045C SYGP-ORF33				141	16,469	reviewed
Q07950	Sterol esterase 2 (EC 3.1.1.13) (Steryl ester hydrolase 2)	YEH2 YLR020C	YEH2	850707;		538	62,447	reviewed
P40058	Uncharacterized protein YER085C	YER085C		856818;		173	20,484	reviewed
P35723	Endoplasmic reticulum transmembrane protein 1	YET1 YKL065C YKL331	YET1	853800;		206	23,459	reviewed
P39959	Zinc finger protein YER130C	YER130C		856867;		443	50,320	reviewed
A0A023PXK7	Putative uncharacterized membrane protein YFL021C-A	YFL021C-A				284	31,820	reviewed
Q3E817	Uncharacterized protein YFL041W-A	YFL041W-A		1466401;		63	7,583	reviewed
Q12331	FAS1 domain-containing protein YDR262W	YDR262W YD9320B.01		851855;		272	30,634	reviewed
P43537	Uncharacterized membrane protein YFL067W	YFL067W		850477;		175	16,473	reviewed
P43600	Uncharacterized protein YFR020W	YFR020W		850576;		232	25,721	reviewed
Q12085	Transposon Ty1-GR1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-GR1 YGRWTy1-1 GAG YGR027W-A G4052	TY1A-GR1	852912;		440	49,056	reviewed
P0CX67	Transposon Ty1-GR3 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-GR3 YGRCTy1-3 GAG YGR161C-C G7028	TY1A-GR3	851913;853069;855071;856907;		440	49,129	reviewed
Q8TGT8	Uncharacterized protein YGR174W-A	YGR174W-A		1466461;		28	3,395	reviewed
P53225	Putative uncharacterized protein YGR039W	YGR039W				103	12,325	reviewed
Q3E740	Uncharacterized protein YGL258W-A	YGL258W-A		852633;		77	8,690	reviewed
P53243	Zinc finger protein YGR067C	YGR067C		852958;		804	92,250	reviewed
P53284	Putative uncharacterized protein YGR139W	YGR139W				112	13,248	reviewed
P32475	Putative uncharacterized protein YGR176W	YGR176W				115	13,676	reviewed
P53300	Putative uncharacterized protein YGR182C	YGR182C G7160				117	13,612	reviewed
P53308	Putative uncharacterized protein YGR228W	YGR228W				114	11,925	reviewed
P40326	Uncharacterized protein YGR269W	YGR269W				108	12,279	reviewed
P53175	Putative uncharacterized protein YGL052W	YGL052W				101	12,058	reviewed
P53116	Putative uncharacterized protein YGL149W	YGL149W G1895				101	11,645	reviewed
P53084	Putative uncharacterized protein YGL218W	YGL218W				216	24,153	reviewed
Q3E758	Uncharacterized protein YHL048C-A	YHL048C-A		1466524;		44	5,096	reviewed
A0A023PZI4	Putative uncharacterized membrane protein YHR069C-A	YHR069C-A				120	13,252	reviewed
Q03888	Putative uncharacterized protein YIR020C-B	YIR020C-B				244	27,550	reviewed
A0A023PYH8	Putative uncharacterized protein YIL047C-A	YIL047C-A				122	14,124	reviewed
A0A023PZF3	Putative uncharacterized protein YIL071W-A	YIL071W-A				158	17,541	reviewed
A0A023PZJ9	Putative uncharacterized protein YIL115W-A	YIL115W-A				123	13,917	reviewed
P0CF22	Putative truncated L-serine dehydratase SDL1 (EC 4.3.1.17) (L-serine deaminase homolog 1)	SDL1 SDH1 YIL167W YI9402.08B	SDL1			210	22,812	reviewed
Q8TGN4	Putative uncharacterized protein YIL021C-A	YIL021C-A				89	10,501	reviewed
Q99219	Transposon Ty3-I Gag polyprotein (Gag3) (Transposon Ty3-2 protein A) (TY3A) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p9 (NC) (p7)]	TY3A-I YILWTy3-1 GAG YIL082W	TY3A-I			290	34,100	reviewed
P40542	Putative uncharacterized protein YIL025C	YIL025C				124	14,083	reviewed
P40536	Putative uncharacterized protein YIL032C	YIL032C				118	13,784	reviewed
A0A023PXA5	Putative uncharacterized protein YAL019W-A	YAL019W-A				189	21,605	reviewed
P39549	DUP240 protein YAR029W	YAR029W FUN57		851281;		74	8,910	reviewed
P0CX90	Uncharacterized protein YAR061W	YAR061W		1466531;		67	7,610	reviewed
Q03935	AP-1-like transcription factor YAP6	YAP6 HAL7 YDR259C YD9320A.09C YD9320A.10C	YAP6	851846;		383	43,597	reviewed
P0C269	Uncharacterized protein YBL100W-C	YBL100W-C YBL101W-C		1466439;		39	4,642	reviewed
P0C5L2	Putative uncharacterized protein YBR076C-A	YBR076C-A smORF46				88	10,625	reviewed
P89495	Putative uncharacterized protein YBL109W	YBL109W				111	12,882	reviewed
Q3E7Y4	Putative uncharacterized helicase-like protein YBL112C	YBL112C		852160;		105	11,974	reviewed
Q8TGU7	Uncharacterized protein YBR126W-A	YBR126W-A		13393614;		68	7,759	reviewed
Q12193	Transposon Ty1-BR Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	TY1B-BR YBRWTy1-2 POL YBR012W-B YBR0207	TY1B-BR	852299;		1756	198,869	reviewed
Q8TGQ3	Putative uncharacterized protein YBR223W-A	YBR223W-A				39	4,380	reviewed
P38317	Uncharacterized protein YBR219C	YBR219C YBR1509		852520;		127	14,787	reviewed
P38362	Putative uncharacterized protein YBR300C	YBR300C YBR2120				165	18,881	reviewed
P32788	Uncharacterized protein YBL010C	YBL010C YBL0316		852273;		280	32,639	reviewed
P38197	UPF0001 protein YBL036C	YBL036C YBL0413		852244;		257	29,123	reviewed
P34224	Uncharacterized protein YBL059W	YBL059W YBL0508 YBL0516		852221;		193	22,278	reviewed
P38186	Putative uncharacterized protein YBL070C	YBL070C YBL0616				106	11,547	reviewed
P38183	Putative uncharacterized protein YBL077W	YBL077W YBL0733				143	16,327	reviewed
P38180	Uncharacterized protein YBL081W	YBL081W YBL0722		852197;		368	40,767	reviewed
P38215	Putative uncharacterized protein YBR013C	YBR013C YBR0209		852300;		129	14,482	reviewed
P38216	Uncharacterized protein YBR016W	YBR016W YBR0222		852304;		128	14,617	reviewed
P38233	Putative uncharacterized protein YBR051W	YBR051W YBR0504A				116	13,438	reviewed
P38243	Uncharacterized protein YBR071W	YBR071W YBR0712		852363;		211	23,548	reviewed
P38253	Uncharacterized protein YBR090C	YBR090C YBR0811B		852387;		122	14,321	reviewed
P38258	Putative uncharacterized protein YBR099C	YBR099C YBR0828				127	14,784	reviewed
P38268	Putative uncharacterized protein YBR116C	YBR116C YBR0911				175	20,215	reviewed
P38277	Uncharacterized protein YBR138C	YBR138C YBR1014		852435;		524	60,469	reviewed
Q8TGQ1	Putative uncharacterized protein YCR047W-A	YCR047W-A				68	7,510	reviewed
Q8TGQ0	Putative uncharacterized protein YCR081C-A	YCR081C-A				78	8,982	reviewed
Q3E819	Uncharacterized protein YCR108C	YCR108C		1466400;		63	7,266	reviewed
P25565	Putative uncharacterized protein YCL002C	YCL002C YCL2C		850353;		263	30,197	reviewed
P25562	Putative uncharacterized protein YCL022C	YCL022C YCL22C				171	19,573	reviewed
P25601	Putative transposon Ty5-1 protein YCL075W	TY5B YCL075W YCL75W	TY5B			146	16,049	reviewed
P25351	Uncharacterized membrane protein YCR023C	YCR023C YCR23C YCR241		850387;		611	69,218	reviewed
Q12235	High affinity cysteine transporter	YCT1 YLL055W L0578	YCT1	850671;		531	58,905	reviewed
P25654	UPF0587 protein YCR090C	YCR090C YCR1104 YCR90C		850452;		182	20,704	reviewed
P25607	Uncharacterized protein YCR101C	YCR101C		850465;		182	21,125	reviewed
Q12023	Putative uncharacterized protein YDL011C	YDL011C				107	11,616	reviewed
Q12185	Uncharacterized acyltransferase YDR018C (EC 2.3.-.-)	YDR018C PZF396 YD9335.04C		851581;		396	45,939	reviewed
Q12448	Putative uncharacterized protein YDL034W	YDL034W D2758				114	12,919	reviewed
A0A023PZE6	Putative uncharacterized membrane protein YDR048C	YDR048C				104	12,316	reviewed
Q07438	Putative uncharacterized protein YDL071C	YDL071C				124	13,602	reviewed
Q07530	Uncharacterized oxidoreductase YDL114W (EC 1.-.-.-)	YDL114W		851444;		308	34,295	reviewed
Q12148	Putative uncharacterized protein YDL163W	YDL163W				100	10,751	reviewed
Q3E818	Uncharacterized protein YDR194W-A	YDR194W-A smORF123		1466435;		50	6,129	reviewed
Q12240	Putative uncharacterized protein YDR215C	YDR215C YD8142.15c YD8142B.07c				137	15,182	reviewed
Q07746	Putative uncharacterized protein YDL242W	YDL242W				117	13,255	reviewed
P87281	Putative uncharacterized protein YDR269C	YDR269C				107	11,506	reviewed
P0C1Z1	Uncharacterized protein YDR524W-C	YDR524W-C YDR524W-A		1466437;		29	3,534	reviewed
P0C5M0	Uncharacterized protein YDR320W-B	YDR320W-B				45	5,329	reviewed
P0C5M1	Uncharacterized protein YDR371C-A	YDR371C-A				34	3,689	reviewed
P87287	Uncharacterized protein YDR366C	YDR366C		851972;		132	15,540	reviewed
P87268	Putative uncharacterized protein YDR426C	YDR426C				125	14,613	reviewed
Q04100	Putative uncharacterized protein YDR445C	YDR445C				135	15,389	reviewed
Q2V2P7	Uncharacterized protein YDR461C-A	YDR461C-A		3799972;		80	9,103	reviewed
P0C5M5	Putative uncharacterized protein YDL114W-A	YDL114W-A				37	4,317	reviewed
P0C5M6	Putative uncharacterized protein YEL020C-B	YEL020C-B smORF171				65	7,490	reviewed
Q8TGR5	Putative uncharacterized protein YEL030C-A	YEL030C-A				104	11,238	reviewed
A0A023PZB8	Putative uncharacterized membrane protein YER079C-A	YER079C-A				112	12,599	reviewed
A0A023PYE9	Putative uncharacterized protein YER087C-A	YER087C-A				183	20,007	reviewed
P40097	Uncharacterized protein YER181C, mitochondrial	YER181C				107	12,458	reviewed
Q03619	Transposon Ty1-ER2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	TY1B-ER2 YERCTy1-2 POL YER160C	TY1B-ER2	856906;		1755	198,570	reviewed
P0CX94	UPF0479 membrane protein YER190C-B	YER190C-B		4594642;		160	18,602	reviewed
A0A023PXD3	Putative uncharacterized protein YER088C-A	YER088C-A				107	11,926	reviewed
P34225	Guanine-nucleotide exchange factor YEL1 (EFA6-like protein 1)	YEL1 YBL060W YBL0507 YBL0517	YEL1	852219;		687	78,768	reviewed
P40057	Uncharacterized protein YER084W	YER084W		856816;		128	14,313	reviewed
Q07451	Endoplasmic reticulum transmembrane protein 3	YET3 YDL072C	YET3	851487;		203	22,903	reviewed
Q03187	Putative uncharacterized protein YFL013W-A	YFL013W-A				267	28,771	reviewed
Q8TGR2	Putative uncharacterized protein YFR034W-A	YFR034W-A				95	11,341	reviewed
P0CX63	Transposon Ty2-F Gag-Pol polyprotein (TY2A-TY2B) (Transposon Ty2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA); Ty2 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	TY2B-F YFLWTy2-1 POL YFL002W-A FN01	TY2B-F	850548;853067;		1770	202,039	reviewed
P43549	Uncharacterized membrane protein YFL054C	YFL054C		850490;		646	70,507	reviewed
P43608	Uncharacterized protein YFR035C	YFR035C		850595;		114	12,457	reviewed
P43624	Putative uncharacterized protein YFR056C	YFR056C				122	14,003	reviewed
P0C5N2	Putative uncharacterized protein YGR122C-A	YGR122C-A				42	4,636	reviewed
Q3E744	Uncharacterized protein YGR161W-C	YGR161W-C		3077355;		92	10,027	reviewed
Q8TGU1	Uncharacterized protein YGL188C-A	YGL188C-A		1466453;		46	5,305	reviewed
P53217	Uncharacterized membrane protein YGR026W	YGR026W		852910;		278	33,255	reviewed
P0CX96	UPF0479 membrane protein YGR296C-B	YGR296C-B		4594642;		160	18,602	reviewed
P53273	Uncharacterized vacuolar membrane protein YGR125W	YGR125W G6362		853026;		1036	116,971	reviewed
P42936	Putative elongation factor 1 gamma homolog	YGR201C G7727		853115;		225	26,297	reviewed
P53321	Putative uncharacterized protein YGR259C	YGR259C				146	16,121	reviewed
P53339	Putative uncharacterized membrane protein YGR290W	YGR290W				147	16,782	reviewed
P53155	Uncharacterized protein YGL082W	YGL082W		852798;		381	43,321	reviewed
P53144	HD domain-containing protein YGL101W	YGL101W		852777;		215	25,297	reviewed
Q12222	Glycogen synthase kinase-3 homolog YGK3 (EC 2.7.11.1)	YGK3 YOL128C	YGK3	853992;		375	43,206	reviewed
P53132	Putative uncharacterized protein YGL118C	YGL118C				145	16,921	reviewed
P53122	Uncharacterized protein YGL138C	YGL138C G2816		852739;		345	40,846	reviewed
P38616	Protein YGP1 (GP38)	YGP1 YNL160W N1731	YGP1	855562;		354	37,328	reviewed
P53098	Putative uncharacterized protein YGL188C	YGL188C				57	7,035	reviewed
O13533	Putative uncharacterized protein YHR049C-A	YHR049C-A				98	11,536	reviewed
A0A023PZE1	Putative uncharacterized membrane protein YHR063W-A	YHR063W-A				111	12,202	reviewed
Q8TGK1	Uncharacterized protein YHR213W-B	YHR213W-B		1466533;		99	11,184	reviewed
P0C5N6	Uncharacterized protein YHR032W-A	YHR032W-A				59	6,741	reviewed
Q05451	Putative uncharacterized protein YHR050W-A	YHR050W-A		1466528;		56	6,578	reviewed
P0C5N4	Uncharacterized protein YHR073C-B	YHR073C-B				26	3,071	reviewed
P38730	Putative uncharacterized protein YHL041W	YHL041W				149	17,554	reviewed
P38726	Putative UPF0377 protein YHL045W	YHL045W				115	13,315	reviewed
Q03886	Putative uncharacterized protein YIR020W-A	YIR020W-A YIR020W-B				80	8,971	reviewed
Q7LHG5	Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]	TY3B-I YILWTy3-1 POL YIL082W-A	TY3B-I	854728;		1498	172,369	reviewed
P40551	Putative uncharacterized protein YIL012W	YIL012W				113	13,235	reviewed
P40508	Uncharacterized protein YIL077C	YIL077C		854733;		320	36,946	reviewed
P40500	Uncharacterized membrane protein YIL089W	YIL089W		854719;		205	23,859	reviewed
P40488	Uncharacterized protein YIL102C	YIL102C		854704;		101	11,290	reviewed
P40455	Uncharacterized protein YIL152W	YIL152W		854654;		235	27,201	reviewed
P40445	Uncharacterized transporter YIL166C	YIL166C		854640;		542	61,898	reviewed
P40570	Putative uncharacterized protein YIR014W	YIR014W		854831;		242	27,600	reviewed
Q3E827	Uncharacterized protein YJR005C-A	YJR005C-A		1466469;		93	10,869	reviewed
Q8TGN2	Putative uncharacterized protein YJL020W-A	YJL020W-A				85	8,685	reviewed
Q8TGN1	Putative uncharacterized protein YJR140W-A	YJR140W-A				49	5,765	reviewed
P47024	Transposon Ty4-J Gag-Pol polyprotein (TY4A-TY4B) (Transposon Ty4 TYA-TYB polyprotein) [Includes: Capsid protein (CA); Ty4 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	TY4B-J YJLWTy4-1 POL YJL113W J0780	TY4B-J	853330;		1803	207,710	reviewed
P47174	Uncharacterized protein YJR146W	YJR146W J2200		853611;		117	13,171	reviewed
P47078	Uncharacterized protein YJL009W	YJL009W J1369				108	12,658	reviewed
P47044	LOG family protein YJL055W	YJL055W J1148		853391;		245	26,864	reviewed
